Date,Price,Open,High,Low,Vol.,Change %,Symbol
02-05-2025,381.75,384,390.45,380.65,6.40M,-0.69%,TTPW
30-04-2025,384.4,391.8,391.8,382,4.94M,-2.28%,TTPW
29-04-2025,393.35,395.1,403.3,392,8.78M,-0.44%,TTPW
28-04-2025,395.1,386.15,400.4,386.15,10.24M,1.93%,TTPW
25-04-2025,387.6,394.5,402.5,382.15,14.23M,-2.08%,TTPW
24-04-2025,395.85,392.5,399.25,391.9,6.64M,0.35%,TTPW
23-04-2025,394.45,390.1,395.95,382.2,8.44M,1.51%,TTPW
22-04-2025,388.6,393,395.45,387,6.18M,-0.58%,TTPW
21-04-2025,390.85,383.1,394,382,7.59M,2.40%,TTPW
17-04-2025,381.7,381,384.35,378.5,6.16M,0.12%,TTPW
16-04-2025,381.25,378,382.95,377.5,5.87M,0.73%,TTPW
15-04-2025,378.5,375,380.55,372.3,7.24M,3.86%,TTPW
11-04-2025,364.45,368.1,368.9,362.1,5.19M,1.73%,TTPW
09-04-2025,358.25,359.7,363,354.15,4.34M,-0.40%,TTPW
08-04-2025,359.7,360.25,370.7,356,6.32M,1.37%,TTPW
07-04-2025,354.85,337,358.7,335,9.91M,-3.82%,TTPW
04-04-2025,368.95,383.8,388.2,367.1,7.61M,-4.33%,TTPW
03-04-2025,385.65,374,387.3,373.55,6.58M,1.96%,TTPW
02-04-2025,378.25,374.75,379.2,368.3,3.28M,0.93%,TTPW
01-04-2025,374.75,372.45,379.75,370.6,3.41M,-0.17%,TTPW
28-03-2025,375.4,384.05,386.05,373.3,6.46M,-2.09%,TTPW
27-03-2025,383.4,374.5,384.8,372.35,6.29M,1.97%,TTPW
26-03-2025,376,377.1,381,374.6,8.05M,-0.29%,TTPW
25-03-2025,377.1,385,385.9,375.5,6.06M,-1.62%,TTPW
24-03-2025,383.3,385,385,379.6,6.18M,1.00%,TTPW
21-03-2025,379.5,370.35,381.9,370.25,7.56M,2.47%,TTPW
20-03-2025,370.35,374.8,374.8,367.55,4.68M,-0.30%,TTPW
19-03-2025,371.45,363.9,373.3,363,7.88M,2.41%,TTPW
18-03-2025,362.7,352.05,363.7,351.8,7.10M,3.41%,TTPW
17-03-2025,350.75,350.8,354.6,349,4.00M,0.00%,TTPW
13-03-2025,350.75,360.5,360.8,350,4.90M,-1.54%,TTPW
12-03-2025,356.25,353.55,359.6,351,5.29M,1.08%,TTPW
11-03-2025,352.45,350.2,354,344.3,5.14M,0.00%,TTPW
10-03-2025,352.45,356.5,362.8,351.4,11.22M,0.28%,TTPW
07-03-2025,351.45,354,360.5,350.25,5.52M,-0.73%,TTPW
06-03-2025,354.05,355,357.45,351.15,4.88M,0.75%,TTPW
05-03-2025,351.4,345,352.65,344.55,6.10M,1.58%,TTPW
04-03-2025,345.95,338.95,347.9,336.95,5.17M,0.90%,TTPW
03-03-2025,342.85,338.75,345.85,331.85,9.73M,1.08%,TTPW
28-02-2025,339.2,340,342.05,335.5,8.34M,-1.19%,TTPW
27-02-2025,343.3,353.25,356,341,6.46M,-2.33%,TTPW
25-02-2025,351.5,354.6,356.6,350.15,4.07M,-0.87%,TTPW
24-02-2025,354.6,356,356.95,351.65,3.76M,-0.73%,TTPW
21-02-2025,357.2,357.95,362.45,353.7,6.12M,-0.21%,TTPW
20-02-2025,357.95,348,361,344.55,10.10M,2.96%,TTPW
19-02-2025,347.65,337,350,334.7,6.08M,2.37%,TTPW
18-02-2025,339.6,337.2,340.8,329.65,6.54M,0.71%,TTPW
17-02-2025,337.2,337.1,338.5,326.35,7.22M,0.01%,TTPW
14-02-2025,337.15,349.05,351.15,332,8.58M,-3.08%,TTPW
13-02-2025,347.85,351.4,357.45,346.4,5.82M,-0.07%,TTPW
12-02-2025,348.1,349,350.9,339,7.84M,-0.29%,TTPW
11-02-2025,349.1,358.2,358.7,347.15,4.62M,-2.54%,TTPW
10-02-2025,358.2,367.05,368.95,356.85,5.12M,-2.42%,TTPW
07-02-2025,367.1,365.55,372.8,363.85,5.47M,0.48%,TTPW
06-02-2025,365.35,370.8,371.85,362.5,7.56M,-0.23%,TTPW
05-02-2025,366.2,366.45,375,362.5,16.45M,1.15%,TTPW
04-02-2025,362.05,359,363.6,353.75,7.63M,2.01%,TTPW
03-02-2025,354.9,367,367,351.5,8.35M,-3.66%,TTPW
01-02-2025,368.4,367.9,379,361.35,14.49M,1.07%,TTPW
31-01-2025,364.5,353,366.95,350.1,7.03M,3.51%,TTPW
30-01-2025,352.15,352,356.25,348.4,7.30M,0.34%,TTPW
29-01-2025,350.95,346.35,352.45,345,6.71M,1.33%,TTPW
28-01-2025,346.35,355.5,356.1,342.95,9.19M,-1.58%,TTPW
27-01-2025,351.9,361,361,350.1,6.56M,-3.16%,TTPW
24-01-2025,363.4,362.75,370.7,362.2,7.97M,0.18%,TTPW
23-01-2025,362.75,357.5,365.9,355.1,4.89M,1.09%,TTPW
22-01-2025,358.85,368,368.65,352.15,5.95M,-1.93%,TTPW
21-01-2025,365.9,374.45,376.1,365.2,5.07M,-2.28%,TTPW
20-01-2025,374.45,374.85,376.2,371,3.44M,0.23%,TTPW
17-01-2025,373.6,368.45,375.4,365.3,5.50M,1.27%,TTPW
16-01-2025,368.9,371.8,374,368.05,5.89M,0.94%,TTPW
15-01-2025,365.45,360,371.6,355.95,11.05M,2.38%,TTPW
14-01-2025,356.95,341,358.15,341,11.85M,5.00%,TTPW
13-01-2025,339.95,350,354.85,338.4,11.24M,-4.60%,TTPW
10-01-2025,356.35,367.15,368.5,355.05,9.58M,-2.94%,TTPW
09-01-2025,367.15,374.05,376,366,6.42M,-1.84%,TTPW
08-01-2025,374.05,379.5,380.45,372.05,8.18M,-1.24%,TTPW
07-01-2025,378.75,380,384.45,377.55,7.29M,0.03%,TTPW
06-01-2025,378.65,397,397,377,11.69M,-4.54%,TTPW
03-01-2025,396.65,396,402.95,395.45,8.25M,0.29%,TTPW
02-01-2025,395.5,392,397,387.1,11.24M,0.80%,TTPW
01-01-2025,392.35,392.5,394.2,389.3,4.40M,-0.01%,TTPW
31-12-2024,392.4,389.5,395,385.5,9.69M,0.68%,TTPW
30-12-2024,389.75,399.6,400.3,387,29.02M,-2.32%,TTPW
27-12-2024,399,406,408,398.15,5.98M,-1.31%,TTPW
26-12-2024,404.3,401,408,397.7,8.62M,1.23%,TTPW
24-12-2024,399.4,400.85,405.25,398.25,6.76M,-0.13%,TTPW
23-12-2024,399.9,404.85,406,396.85,9.05M,-0.30%,TTPW
20-12-2024,401.1,412.6,415.4,400.05,10.21M,-2.79%,TTPW
19-12-2024,412.6,410,413.9,406.7,7.24M,-0.58%,TTPW
18-12-2024,415,420.9,421,413,6.31M,-1.40%,TTPW
17-12-2024,420.9,425.4,428,419.3,6.45M,-1.08%,TTPW
16-12-2024,425.5,427.95,430.4,424.35,4.24M,-0.69%,TTPW
13-12-2024,428.45,432,432.4,420.3,8.03M,-1.18%,TTPW
12-12-2024,433.55,435,436.75,429,6.05M,-0.29%,TTPW
11-12-2024,434.8,435.6,438.6,434.3,5.82M,-0.09%,TTPW
10-12-2024,435.2,441.95,442.65,432.05,9.85M,-1.26%,TTPW
09-12-2024,440.75,443,447.7,439.1,13.42M,0.24%,TTPW
06-12-2024,439.7,433.8,442.5,433.25,17.37M,2.05%,TTPW
05-12-2024,430.85,425.65,433.3,419.5,10.80M,1.22%,TTPW
04-12-2024,425.65,428.55,432,424.3,6.20M,-0.68%,TTPW
03-12-2024,428.55,418.4,429.9,417.6,14.37M,2.89%,TTPW
02-12-2024,416.5,413,418.9,412,8.16M,0.57%,TTPW
29-11-2024,414.15,414.5,417.5,410.45,8.48M,-0.08%,TTPW
28-11-2024,414.5,418.35,421,412.1,9.85M,-0.75%,TTPW
27-11-2024,417.65,411.8,418.5,409.25,7.87M,1.79%,TTPW
26-11-2024,410.3,413.9,415.4,408,7.29M,-0.50%,TTPW
25-11-2024,412.35,421.45,423.45,410,20.23M,-0.34%,TTPW
22-11-2024,413.75,414.9,416.9,409.25,11.17M,1.40%,TTPW
21-11-2024,408.05,411.5,413.4,397.4,13.36M,-0.01%,TTPW
19-11-2024,408.1,406.25,417.8,406.25,8.87M,0.84%,TTPW
18-11-2024,404.7,408,410.9,397.6,10.70M,0.01%,TTPW
14-11-2024,404.65,401.95,411.85,400.5,11.06M,1.33%,TTPW
13-11-2024,399.35,413,416.2,396.95,13.33M,-3.57%,TTPW
12-11-2024,414.15,432.05,436.35,412.5,11.04M,-4.02%,TTPW
11-11-2024,431.5,431.95,437.75,428.05,8.28M,-0.29%,TTPW
08-11-2024,432.75,446.8,446.8,430,9.33M,-2.73%,TTPW
07-11-2024,444.9,451.5,454.75,443,9.82M,-0.98%,TTPW
06-11-2024,449.3,437.1,452,436.5,12.64M,3.50%,TTPW
05-11-2024,434.1,429,434.85,425.85,8.89M,1.18%,TTPW
04-11-2024,429.05,446.25,446.8,426.05,13.26M,-3.68%,TTPW
01-11-2024,445.45,444,448.45,442.1,4.39M,1.23%,TTPW
31-10-2024,440.05,430.5,444.8,420.8,29.69M,3.06%,TTPW
30-10-2024,427,426.05,433.3,421.85,9.70M,0.38%,TTPW
29-10-2024,425.4,428,428.55,415.25,9.52M,-0.07%,TTPW
28-10-2024,425.7,423.5,429.5,415,8.79M,0.85%,TTPW
25-10-2024,422.1,438,439.1,414.5,16.75M,-3.63%,TTPW
24-10-2024,438,437.1,441.25,432.05,7.75M,0.07%,TTPW
23-10-2024,437.7,436.5,443.15,430.4,11.70M,0.42%,TTPW
22-10-2024,435.85,453.8,454.1,434,12.89M,-3.96%,TTPW
21-10-2024,453.8,455.55,465.55,449.65,13.39M,0.06%,TTPW
18-10-2024,453.55,449.9,456.5,443.05,11.05M,0.74%,TTPW
17-10-2024,450.2,461,462.6,449,10.20M,-2.23%,TTPW
16-10-2024,460.45,463.25,469.5,457.3,8.57M,-0.66%,TTPW
15-10-2024,463.5,463.5,474.4,461.05,11.99M,0.26%,TTPW
14-10-2024,462.3,463.8,464.8,458.35,8.55M,0.25%,TTPW
11-10-2024,461.15,465.65,467.35,459.35,8.01M,-0.97%,TTPW
10-10-2024,465.65,460,477.9,456.2,20.63M,1.04%,TTPW
09-10-2024,460.85,459.95,470.4,452.6,16.27M,0.86%,TTPW
08-10-2024,456.9,441.6,460.95,439.6,20.65M,3.54%,TTPW
07-10-2024,441.3,467.9,468.9,438.7,19.89M,-5.43%,TTPW
04-10-2024,466.65,471.5,474.45,460.6,13.34M,-1.09%,TTPW
03-10-2024,471.8,469.05,477.95,464.5,14.97M,-1.96%,TTPW
01-10-2024,481.25,486.8,491.2,479.4,15.14M,-0.28%,TTPW
30-09-2024,482.6,485.4,489,473.35,15.76M,-0.60%,TTPW
27-09-2024,485.5,482.5,494.85,477.5,32.12M,1.99%,TTPW
26-09-2024,476.05,470,477.85,465.55,20.07M,1.70%,TTPW
25-09-2024,468.1,468.75,470.9,460.4,15.95M,-0.14%,TTPW
24-09-2024,468.75,455.55,474.25,453.35,40.26M,3.15%,TTPW
23-09-2024,454.45,444.95,460,444.5,26.48M,2.32%,TTPW
20-09-2024,444.15,441.8,446.5,439.35,11.84M,1.04%,TTPW
19-09-2024,439.6,442.7,450.6,430.8,12.72M,-0.23%,TTPW
18-09-2024,440.6,445.5,447.1,437.95,7.01M,-1.01%,TTPW
17-09-2024,445.1,443.35,450.9,439.55,10.74M,0.39%,TTPW
16-09-2024,443.35,443.5,451.9,440.5,8.85M,0.35%,TTPW
13-09-2024,441.8,446,449.6,441.05,13.34M,0.43%,TTPW
12-09-2024,439.9,438.55,443.4,436.1,8.73M,0.98%,TTPW
11-09-2024,435.65,445.9,449,432.8,20.19M,-2.18%,TTPW
10-09-2024,445.35,422.4,447.15,420.5,39.71M,6.58%,TTPW
09-09-2024,417.85,417,419.15,411.3,6.59M,0.20%,TTPW
06-09-2024,417,420,421.3,414.35,10.24M,-0.93%,TTPW
05-09-2024,420.9,421.1,424,419.15,8.17M,0.00%,TTPW
04-09-2024,420.9,429.7,429.7,419.65,14.76M,-3.01%,TTPW
03-09-2024,433.95,433.5,434.65,431.3,9.71M,0.17%,TTPW
02-09-2024,433.2,435.85,436.75,429.5,9.40M,-0.33%,TTPW
30-08-2024,434.65,432.4,437.4,431.35,12.87M,0.87%,TTPW
29-08-2024,430.9,431.4,433.1,424.7,9.94M,-0.12%,TTPW
28-08-2024,431.4,430,434.2,428.6,18.21M,0.76%,TTPW
27-08-2024,428.15,422.5,429.45,421,11.90M,1.34%,TTPW
26-08-2024,422.5,420,423.5,417,6.79M,1.09%,TTPW
23-08-2024,417.95,422.6,423.15,417.2,5.65M,-1.18%,TTPW
22-08-2024,422.95,425.8,425.8,421.55,4.52M,-0.37%,TTPW
21-08-2024,424.5,427.3,427.3,421.65,10.59M,0.52%,TTPW
20-08-2024,422.3,418.15,423.9,416.7,7.95M,0.84%,TTPW
19-08-2024,418.8,416.7,420.9,415.05,8.19M,1.25%,TTPW
16-08-2024,413.65,408.9,414.35,406.75,8.27M,2.02%,TTPW
14-08-2024,405.45,410,412.9,403.1,11.67M,-0.69%,TTPW
13-08-2024,408.25,420,420,406.4,13.65M,-2.37%,TTPW
12-08-2024,418.15,417.1,422.9,411.05,14.45M,0.10%,TTPW
09-08-2024,417.75,424.9,425,416.05,13.06M,-0.05%,TTPW
08-08-2024,417.95,432.5,432.5,417,25.15M,-2.87%,TTPW
07-08-2024,430.3,444,445.3,426.1,29.08M,-1.47%,TTPW
06-08-2024,436.7,438,449.4,433.5,19.25M,0.44%,TTPW
05-08-2024,434.8,446,452.9,430.1,28.37M,-5.55%,TTPW
02-08-2024,460.35,460.3,471,452.35,27.53M,-0.87%,TTPW
01-08-2024,464.4,454.95,465.85,454.05,34.02M,2.38%,TTPW
31-07-2024,453.6,446.4,455,445,21.23M,2.14%,TTPW
30-07-2024,444.1,442.25,449.2,440,11.26M,0.42%,TTPW
29-07-2024,442.25,446.95,450,441,13.72M,-0.55%,TTPW
26-07-2024,444.7,432,446.2,430.15,33.29M,5.04%,TTPW
25-07-2024,423.35,416.35,425.75,412.65,12.47M,0.81%,TTPW
24-07-2024,419.95,416.45,425,415.25,9.46M,0.84%,TTPW
23-07-2024,416.45,428.65,428.65,400,17.99M,-1.79%,TTPW
22-07-2024,424.05,415,425,409.6,9.44M,2.39%,TTPW
19-07-2024,414.15,429.95,429.95,412.85,16.56M,-3.67%,TTPW
18-07-2024,429.95,440.9,441,429,12.05M,-1.59%,TTPW
16-07-2024,436.9,440.4,445.25,436.1,10.72M,-0.56%,TTPW
15-07-2024,439.35,436.4,442.6,431,6.60M,1.22%,TTPW
12-07-2024,434.05,441.8,442.15,432.35,6.83M,-1.44%,TTPW
11-07-2024,440.4,438.95,444.5,436.1,8.55M,0.70%,TTPW
10-07-2024,437.35,439.95,442,426.85,8.75M,-0.36%,TTPW
09-07-2024,438.95,437.5,441.8,434.7,6.08M,1.27%,TTPW
08-07-2024,433.45,440.7,443.45,431.9,9.15M,-1.48%,TTPW
05-07-2024,439.95,436.45,440.3,434,8.71M,0.85%,TTPW
04-07-2024,436.25,433.95,442.25,433.25,10.69M,0.55%,TTPW
03-07-2024,433.85,433.45,435.45,430.8,9.20M,0.25%,TTPW
02-07-2024,432.75,436,437,428,7.51M,-0.61%,TTPW
01-07-2024,435.4,441,441.65,434.35,8.02M,-1.18%,TTPW
28-06-2024,440.6,439.45,444.45,438.3,11.34M,0.26%,TTPW
