Date,Price,Open,High,Low,Vol.,Change %,Symbol
27-02-2024,"1,289.92","1,283.20","1,291.92","1,277.05",966.48K,0.14%,REDY
26-02-2024,"1,288.15","1,289.01","1,298.00","1,276.13",1.09M,-0.02%,REDY
23-02-2024,"1,288.43","1,273.54","1,298.81","1,272.60",1.84M,1.23%,REDY
22-02-2024,"1,272.79","1,275.00","1,275.96","1,246.27",1.42M,0.23%,REDY
21-02-2024,"1,269.83","1,277.40","1,280.51","1,261.00",995.90K,-0.42%,REDY
20-02-2024,"1,275.20","1,284.40","1,293.00","1,268.11",1.40M,-0.64%,REDY
19-02-2024,"1,283.43","1,263.43","1,290.79","1,263.00",1.39M,1.58%,REDY
16-02-2024,"1,263.43","1,254.39","1,273.14","1,249.47",1.28M,1.03%,REDY
15-02-2024,"1,250.53","1,248.02","1,259.80","1,241.22",1.47M,-0.09%,REDY
14-02-2024,"1,251.67","1,266.01","1,267.99","1,234.02",1.72M,-1.22%,REDY
13-02-2024,"1,267.07","1,270.00","1,281.97","1,262.21",2.09M,0.03%,REDY
