Date,Price,Open,High,Low,Vol.,Change %,Symbol
06-06-2022,"1,636.51","1,648.43","1,658.56","1,630.42",1.54M,-0.72%,LART
03-06-2022,"1,648.33","1,654.22","1,669.93","1,641.25",2.93M,0.91%,LART
02-06-2022,"1,633.47","1,628.33","1,645.74","1,620.05",1.85M,-0.66%,LART
01-06-2022,"1,644.29","1,649.83","1,657.26","1,634.76",1.43M,-0.39%,LART
31-05-2022,"1,650.78","1,656.76","1,670.63","1,641.30",3.53M,-0.38%,LART
30-05-2022,"1,657.11","1,616.35","1,659.96","1,609.97",2.12M,3.78%,LART
27-05-2022,"1,596.70","1,571.66","1,602.39","1,570.46",1.28M,2.05%,LART
26-05-2022,"1,564.55","1,575.00","1,588.90","1,536.65",3.58M,-0.65%,LART
25-05-2022,"1,574.75","1,633.00","1,639.70","1,571.10",1.42M,-3.17%,LART
24-05-2022,"1,626.30","1,644.80","1,653.70","1,610.10",1.97M,-1.09%,LART
23-05-2022,"1,644.15","1,629.00","1,660.00","1,605.60",4.18M,2.11%,LART
20-05-2022,"1,610.10","1,569.40","1,613.45","1,561.05",2.18M,4.01%,LART
19-05-2022,"1,547.95","1,550.00","1,562.75","1,540.35",1.80M,-1.56%,LART
18-05-2022,"1,572.50","1,623.00","1,623.00","1,565.00",2.98M,-1.97%,LART
17-05-2022,"1,604.10","1,545.00","1,607.90","1,545.00",1.61M,3.97%,LART
16-05-2022,"1,542.90","1,550.00","1,567.50","1,539.45",1.78M,0.55%,LART
13-05-2022,"1,534.50","1,530.00","1,574.90","1,502.00",4.33M,0.55%,LART
12-05-2022,"1,526.15","1,550.00","1,554.95","1,513.10",3.41M,-2.84%,LART
11-05-2022,"1,570.80","1,600.50","1,609.00","1,557.35",2.99M,-2.31%,LART
10-05-2022,"1,607.95","1,611.00","1,629.60","1,601.00",1.18M,-0.51%,LART
09-05-2022,"1,616.15","1,607.55","1,629.85","1,591.25",1.40M,-0.39%,LART
06-05-2022,"1,622.45","1,616.00","1,633.00","1,612.10",1.44M,-0.93%,LART
05-05-2022,"1,637.65","1,650.70","1,671.20","1,633.00",1.71M,0.23%,LART
04-05-2022,"1,633.95","1,679.50","1,681.90","1,625.05",1.78M,-2.71%,LART
02-05-2022,"1,679.45","1,668.60","1,685.95","1,655.05",1.40M,-0.88%,LART
29-04-2022,"1,694.35","1,731.00","1,739.00","1,687.15",2.40M,-1.45%,LART
28-04-2022,"1,719.25","1,690.00","1,731.00","1,680.00",3.12M,2.52%,LART
27-04-2022,"1,677.05","1,675.00","1,691.60","1,666.70",1.35M,-1.35%,LART
26-04-2022,"1,699.95","1,680.00","1,703.10","1,664.00",2.44M,2.57%,LART
25-04-2022,"1,657.35","1,675.00","1,675.00","1,652.00",1.96M,-2.18%,LART
22-04-2022,"1,694.35","1,701.00","1,716.40","1,690.40",1.47M,-1.18%,LART
21-04-2022,"1,714.50","1,702.95","1,725.80","1,700.00",1.80M,1.35%,LART
20-04-2022,"1,691.60","1,709.95","1,712.40","1,671.35",3.83M,-0.83%,LART
19-04-2022,"1,705.75","1,748.30","1,760.75","1,687.00",2.74M,-1.88%,LART
18-04-2022,"1,738.35","1,746.30","1,749.95","1,715.00",1.81M,-1.27%,LART
13-04-2022,"1,760.80","1,754.20","1,772.85","1,747.10",1.67M,0.75%,LART
12-04-2022,"1,747.70","1,780.00","1,781.50","1,733.60",4.22M,-1.90%,LART
11-04-2022,"1,781.50","1,820.25","1,829.75","1,779.00",2.26M,-2.69%,LART
08-04-2022,"1,830.75","1,835.40","1,838.90","1,818.05",1.90M,0.24%,LART
