Date,Price,Open,High,Low,Vol.,Change %,Symbol
09-09-2024,"4,449.55","4,455.00","4,490.25","4,430.50",1.18M,-0.16%,TCS
06-09-2024,"4,456.75","4,473.95","4,518.95","4,440.00",1.65M,-0.43%,TCS
05-09-2024,"4,475.95","4,481.00","4,499.00","4,454.15",1.69M,-0.07%,TCS
04-09-2024,"4,479.25","4,476.95","4,487.00","4,436.70",1.27M,-0.73%,TCS
03-09-2024,"4,512.35","4,521.05","4,555.90","4,495.90",1.72M,-0.19%,TCS
02-09-2024,"4,521.05","4,576.00","4,588.00","4,512.00",1.22M,-0.72%,TCS
30-08-2024,"4,553.75","4,500.00","4,592.25","4,487.80",3.64M,0.93%,TCS
29-08-2024,"4,511.80","4,460.00","4,556.00","4,460.00",2.13M,0.13%,TCS
28-08-2024,"4,506.05","4,498.75","4,562.50","4,457.30",1.85M,0.20%,TCS
27-08-2024,"4,497.15","4,505.00","4,510.00","4,486.80",930.70K,-0.12%,TCS
26-08-2024,"4,502.45","4,489.00","4,552.15","4,485.00",1.84M,0.86%,TCS
23-08-2024,"4,463.90","4,500.00","4,506.00","4,455.00",1.81M,-0.85%,TCS
22-08-2024,"4,502.00","4,560.00","4,560.95","4,497.20",1.83M,-1.09%,TCS
21-08-2024,"4,551.50","4,518.00","4,560.00","4,492.55",1.90M,0.62%,TCS
20-08-2024,"4,523.30","4,505.00","4,565.00","4,500.00",2.21M,0.74%,TCS
19-08-2024,"4,490.00","4,421.00","4,494.25","4,390.35",2.06M,1.67%,TCS
16-08-2024,"4,416.05","4,350.00","4,427.00","4,325.10",3.46M,2.81%,TCS
14-08-2024,"4,295.25","4,209.00","4,306.20","4,188.15",3.23M,2.34%,TCS
13-08-2024,"4,196.95","4,213.00","4,234.00","4,183.00",1.50M,0.03%,TCS
12-08-2024,"4,195.65","4,230.00","4,239.00","4,186.35",936.91K,-0.78%,TCS
09-08-2024,"4,228.75","4,217.00","4,253.65","4,205.55",1.30M,1.35%,TCS
08-08-2024,"4,172.55","4,181.00","4,232.00","4,160.00",2.44M,-0.66%,TCS
07-08-2024,"4,200.45","4,228.00","4,244.95","4,180.30",1.24M,0.70%,TCS
06-08-2024,"4,171.20","4,170.95","4,258.25","4,160.80",2.20M,0.39%,TCS
05-08-2024,"4,155.05","4,239.00","4,239.00","4,110.50",2.79M,-2.99%,TCS
02-08-2024,"4,283.05","4,365.00","4,398.00","4,270.00",2.81M,-2.59%,TCS
01-08-2024,"4,397.10","4,399.40","4,419.30","4,365.05",2.20M,0.27%,TCS
31-07-2024,"4,385.35","4,350.00","4,414.00","4,345.00",2.33M,0.46%,TCS
30-07-2024,"4,365.35","4,391.10","4,398.00","4,327.30",1.80M,-0.36%,TCS
29-07-2024,"4,381.10","4,415.00","4,431.00","4,371.00",1.75M,-0.15%,TCS
26-07-2024,"4,387.85","4,350.00","4,422.45","4,337.05",3.55M,1.51%,TCS
25-07-2024,"4,322.50","4,295.00","4,343.00","4,274.20",2.81M,0.38%,TCS
24-07-2024,"4,306.25","4,287.50","4,339.10","4,268.10",1.81M,0.09%,TCS
23-07-2024,"4,302.35","4,283.00","4,361.70","4,266.30",2.37M,0.35%,TCS
