Date,Price,Open,High,Low,Vol.,Change %,Symbol
07-02-2024,"1,866.00","1,749.50","1,990.00","1,746.00",8.93M,8.38%,ADNA
06-02-2024,"1,721.65","1,668.65","1,744.95","1,653.00",1.98M,3.18%,ADNA
05-02-2024,"1,668.65","1,684.00","1,698.00","1,651.60",1.07M,-0.33%,ADNA
02-02-2024,"1,674.25","1,681.90","1,698.95","1,663.85",946.22K,0.50%,ADNA
01-02-2024,"1,665.95","1,689.00","1,706.00","1,655.65",1.74M,-0.21%,ADNA
31-01-2024,"1,669.45","1,680.00","1,694.90","1,665.05",802.67K,-0.60%,ADNA
30-01-2024,"1,679.45","1,720.00","1,722.00","1,674.00",992.52K,-2.10%,ADNA
29-01-2024,"1,715.50","1,684.95","1,750.00","1,673.45",3.44M,3.05%,ADNA
25-01-2024,"1,664.80","1,647.00","1,677.00","1,636.05",1.09M,1.43%,ADNA
24-01-2024,"1,641.35","1,687.95","1,687.95","1,629.00",9.49M,-2.35%,ADNA
23-01-2024,"1,680.90","1,740.00","1,745.00","1,632.00",1.59M,0.38%,ADNA
20-01-2024,"1,674.50","1,580.00","1,699.95","1,579.10",1.09M,6.61%,ADNA
19-01-2024,"1,570.75","1,610.00","1,619.15","1,562.75",796.19K,-1.10%,ADNA
18-01-2024,"1,588.25","1,615.00","1,629.00","1,565.65",994.21K,-1.66%,ADNA
17-01-2024,"1,615.00","1,653.00","1,656.95","1,605.10",1.15M,-3.11%,ADNA
16-01-2024,"1,666.80","1,693.50","1,693.80","1,660.00",961.31K,-1.65%,ADNA
15-01-2024,"1,694.80","1,725.00","1,727.10","1,685.00",687.29K,-0.93%,ADNA
12-01-2024,"1,710.70","1,725.60","1,746.10","1,705.10",620.51K,-0.20%,ADNA
11-01-2024,"1,714.15","1,739.00","1,762.05","1,702.00",985.47K,-0.53%,ADNA
10-01-2024,"1,723.25","1,704.00","1,755.00","1,691.00",2.42M,2.37%,ADNA
09-01-2024,"1,683.40","1,698.05","1,725.00","1,679.05",939.53K,0.20%,ADNA
08-01-2024,"1,680.05","1,685.30","1,714.00","1,665.00",1.14M,0.36%,ADNA
05-01-2024,"1,674.00","1,695.00","1,700.00","1,660.00",871.73K,-1.09%,ADNA
04-01-2024,"1,692.50","1,706.55","1,723.00","1,675.05",1.49M,-0.28%,ADNA
03-01-2024,"1,697.25","1,699.00","1,747.40","1,610.00",8.06M,5.84%,ADNA
02-01-2024,"1,603.55","1,598.80","1,616.00","1,565.70",1.03M,0.32%,ADNA
01-01-2024,"1,598.40","1,598.00","1,620.00","1,585.00",912.76K,0.09%,ADNA
29-12-2023,"1,597.00","1,570.00","1,616.50","1,545.00",1.16M,2.31%,ADNA
28-12-2023,"1,561.00","1,605.10","1,608.40","1,555.00",1.16M,-2.50%,ADNA
27-12-2023,"1,601.10","1,644.00","1,657.95","1,570.05",2.12M,0.06%,ADNA
26-12-2023,"1,600.20","1,555.00","1,632.00","1,551.55",2.81M,4.38%,ADNA
22-12-2023,"1,533.10","1,543.00","1,546.00","1,500.00",1.06M,0.89%,ADNA
21-12-2023,"1,519.55","1,390.05","1,549.00","1,390.05",2.13M,4.64%,ADNA
20-12-2023,"1,452.15","1,539.75","1,569.40","1,385.00",2.23M,-5.20%,ADNA
19-12-2023,"1,531.80","1,530.50","1,555.00","1,506.00",965.11K,0.47%,ADNA
18-12-2023,"1,524.65","1,518.95","1,544.85","1,500.25",1.08M,-0.13%,ADNA
15-12-2023,"1,526.65","1,527.65","1,541.00","1,501.40",1.70M,1.22%,ADNA
14-12-2023,"1,508.30","1,435.95","1,535.00","1,435.95",3.44M,5.65%,ADNA
13-12-2023,"1,427.70","1,459.00","1,459.95","1,375.00",2.83M,-2.47%,ADNA
12-12-2023,"1,463.90","1,532.85","1,539.90","1,453.50",2.01M,-4.32%,ADNA
11-12-2023,"1,530.00","1,554.40","1,579.00","1,475.00",2.71M,-1.31%,ADNA
08-12-2023,"1,550.30","1,645.00","1,668.80","1,495.00",5.41M,-4.55%,ADNA
07-12-2023,"1,624.15","1,580.00","1,700.00","1,565.00",10.88M,3.88%,ADNA
06-12-2023,"1,563.45","1,474.50","1,608.00","1,463.25",19.69M,15.94%,ADNA
05-12-2023,"1,348.50","1,126.00","1,348.50","1,096.10",16.96M,20.00%,ADNA
04-12-2023,"1,123.75","1,160.00","1,184.00","1,092.55",6.00M,9.47%,ADNA
01-12-2023,"1,026.50","1,042.00","1,045.00","1,020.00",1.18M,-0.22%,ADNA
30-11-2023,"1,028.80","1,040.00","1,040.00","1,006.25",4.25M,-1.24%,ADNA
29-11-2023,"1,041.70","1,089.65","1,124.90","1,021.50",6.65M,-1.05%,ADNA
28-11-2023,"1,052.80",955,"1,099.00",955,11.57M,12.25%,ADNA
24-11-2023,937.9,936,952.8,920,738.02K,0.77%,ADNA
23-11-2023,930.7,920,935,910.2,350.09K,1.78%,ADNA
22-11-2023,914.45,925.95,929.95,910,288.74K,-1.31%,ADNA
21-11-2023,926.6,926.2,936.85,920,377.89K,0.04%,ADNA
20-11-2023,926.2,935,938,915.15,472.98K,-1.06%,ADNA
17-11-2023,936.1,941.35,943.65,930,341.14K,-0.56%,ADNA
16-11-2023,941.35,948,949.5,939.35,353.02K,-0.93%,ADNA
15-11-2023,950.15,952,954.9,940.05,412.64K,1.06%,ADNA
13-11-2023,940.15,942.05,946.9,932.6,341.11K,-0.78%,ADNA
12-11-2023,947.5,942.95,952.7,942.95,152.07K,0.94%,ADNA
10-11-2023,938.7,942.8,946.2,927.05,311.27K,0.06%,ADNA
09-11-2023,938.1,953,953.7,933.5,359.92K,-0.90%,ADNA
08-11-2023,946.65,934.95,950.6,932,492.82K,1.56%,ADNA
07-11-2023,932.15,934.7,953.25,916.85,919.79K,0.61%,ADNA
06-11-2023,926.5,909.9,929.8,908,619.39K,2.64%,ADNA
03-11-2023,902.7,898.95,907.3,897,286.93K,1.19%,ADNA
02-11-2023,892.1,894,912.95,884,510.41K,1.35%,ADNA
01-11-2023,880.25,914.7,921.7,876,551.73K,-3.44%,ADNA
31-10-2023,911.65,920,933.35,904,713.14K,-0.39%,ADNA
30-10-2023,915.25,875,939.8,868.45,2.04M,5.09%,ADNA
27-10-2023,870.9,852.85,896.6,852.85,902.42K,2.68%,ADNA
26-10-2023,848.15,866.5,869.6,815.55,1.14M,-3.20%,ADNA
25-10-2023,876.15,881,899,863.75,464.13K,-0.53%,ADNA
23-10-2023,880.8,928,929.95,875,695.29K,-4.28%,ADNA
20-10-2023,920.15,938.5,946.8,915.75,625.76K,-1.38%,ADNA
19-10-2023,933,937,942.95,922.35,291.74K,-0.64%,ADNA
18-10-2023,939.05,949.4,953.95,937,281.56K,-1.01%,ADNA
17-10-2023,948.65,949.95,958.45,945.2,363.32K,1.05%,ADNA
16-10-2023,938.8,950,956.6,936,376.85K,-1.06%,ADNA
13-10-2023,948.9,949.95,952.5,941.7,290.19K,0.03%,ADNA
12-10-2023,948.65,965.95,969.95,945.15,353.63K,-1.43%,ADNA
11-10-2023,962.45,949.65,970.85,946.3,775.85K,2.42%,ADNA
10-10-2023,939.75,941.05,949,938,356.18K,0.09%,ADNA
09-10-2023,938.95,955,955,935.65,574.85K,-2.32%,ADNA
06-10-2023,961.25,965,968.95,958.55,359.02K,0.17%,ADNA
05-10-2023,959.65,978.95,982.1,955,451.21K,-1.26%,ADNA
04-10-2023,971.9,975.05,997.4,965.25,755.64K,-0.21%,ADNA
03-10-2023,973.95,995.1,997.95,970,500.85K,-1.34%,ADNA
29-09-2023,987.15,"1,005.05","1,011.95",984,895.63K,-2.50%,ADNA
28-09-2023,"1,012.45","1,020.00","1,021.25","1,001.00",3.91M,-0.62%,ADNA
27-09-2023,"1,018.75","1,000.00","1,020.00",998,5.38M,0.64%,ADNA
26-09-2023,"1,012.30","1,016.60","1,016.60",999,5.54M,-0.15%,ADNA
25-09-2023,"1,013.80","1,021.95","1,021.95","1,002.40",4.65M,-0.49%,ADNA
22-09-2023,"1,018.80","1,025.00","1,025.45",999,6.84M,-0.45%,ADNA
21-09-2023,"1,023.45","1,017.45","1,026.00","1,007.90",8.25M,1.44%,ADNA
20-09-2023,"1,008.95","1,004.95","1,025.25",988.15,7.66M,0.40%,ADNA
18-09-2023,"1,004.95","1,015.00","1,029.95","1,001.00",5.21M,-0.15%,ADNA
15-09-2023,"1,006.45",990,"1,012.00",983.8,1.39M,2.30%,ADNA
14-09-2023,983.8,990.95,999.95,982,466.90K,-0.20%,ADNA
13-09-2023,985.8,"1,002.75","1,002.90",967,962.20K,-1.89%,ADNA
12-09-2023,"1,004.80","1,021.95","1,026.95",985,7.83M,-0.97%,ADNA
11-09-2023,"1,014.65","1,017.95","1,025.85","1,002.80",7.21M,1.34%,ADNA
08-09-2023,"1,001.20","1,002.65","1,012.35",998,5.25M,-0.14%,ADNA
07-09-2023,"1,002.65","1,009.85","1,015.15",995,5.11M,-0.34%,ADNA
06-09-2023,"1,006.10",963,"1,015.00",954,7.45M,4.57%,ADNA
05-09-2023,962.1,959.2,968.5,951.7,5.11M,0.30%,ADNA
04-09-2023,959.2,952.9,964,942,4.89M,1.06%,ADNA
01-09-2023,949.1,928.6,957,905.15,4.10M,2.20%,ADNA
31-08-2023,928.65,932.05,959.85,920.7,4.44M,-4.31%,ADNA
30-08-2023,970.5,974.5,977.85,966,705.10K,-0.41%,ADNA
29-08-2023,974.5,984.05,985,963.05,1.47M,-0.57%,ADNA
28-08-2023,980.1,997.1,998.5,965.6,650.63K,0.07%,ADNA
25-08-2023,979.45,985.4,995,973,589.83K,-0.43%,ADNA
24-08-2023,983.65,985,"1,001.95",977.1,949.99K,1.25%,ADNA
23-08-2023,971.5,"1,020.80","1,024.80",953,1.55M,-4.30%,ADNA
22-08-2023,"1,015.10","1,029.90","1,044.85","1,009.15",1.86M,-0.49%,ADNA
21-08-2023,"1,020.05","1,006.40","1,035.00","1,003.40",2.53M,2.54%,ADNA
18-08-2023,994.75,940.55,"1,024.95",938.15,5.52M,6.56%,ADNA
17-08-2023,933.5,955,959.65,930,1.20M,-1.58%,ADNA
16-08-2023,948.5,956.6,962.75,942.8,812.63K,-0.29%,ADNA
14-08-2023,951.25,950,958.8,940.1,1.04M,-2.07%,ADNA
11-08-2023,971.35,979.05,988,967.05,816.24K,-0.26%,ADNA
10-08-2023,973.9,976.65,988,970.45,1.20M,0.27%,ADNA
09-08-2023,971.3,994.9,"1,003.00",960.1,1.69M,-1.32%,ADNA
08-08-2023,984.3,977.7,"1,014.80",973.4,3.86M,1.90%,ADNA
07-08-2023,965.9,"1,015.90","1,018.50",885.1,9.34M,-4.61%,ADNA
04-08-2023,"1,012.55","1,041.70","1,062.25","1,008.15",924.38K,-2.26%,ADNA
03-08-2023,"1,036.00","1,052.45","1,067.00","1,028.05",2.56M,-1.56%,ADNA
02-08-2023,"1,052.45","1,087.00","1,094.00","1,045.05",1.25M,-3.18%,ADNA
01-08-2023,"1,087.05","1,115.00","1,131.85","1,083.80",2.14M,-0.57%,ADNA
31-07-2023,"1,093.30","1,109.00","1,137.90","1,080.00",3.15M,0.06%,ADNA
28-07-2023,"1,092.60","1,129.00","1,134.80","1,085.00",1.52M,-2.38%,ADNA
27-07-2023,"1,119.20","1,148.00","1,172.50","1,111.20",2.03M,-1.86%,ADNA
26-07-2023,"1,140.40","1,114.00","1,184.85","1,100.00",6.35M,4.81%,ADNA
25-07-2023,"1,088.05",990,"1,088.05",990,3.65M,10.00%,ADNA
24-07-2023,989.15,998.95,"1,004.95",986.15,479.40K,-0.64%,ADNA
21-07-2023,995.55,985,"1,000.00",979.7,729.19K,1.07%,ADNA
20-07-2023,985,981.95,991.7,977.15,821.31K,0.55%,ADNA
19-07-2023,979.65,982,988,971.1,735.70K,0.61%,ADNA
18-07-2023,973.75,968,"1,020.00",957.1,2.25M,0.88%,ADNA
