Date,Price,Open,High,Low,Vol.,Change %,Symbol
12-12-2024,"1,987.00","1,975.20","1,998.80","1,970.55",6.46M,0.65%,INFY
11-12-2024,"1,974.15","1,955.00","1,978.00","1,952.00",5.03M,1.31%,INFY
10-12-2024,"1,948.55","1,939.00","1,965.60","1,932.00",6.17M,1.29%,INFY
09-12-2024,"1,923.65","1,924.20","1,930.20","1,897.20",4.27M,0.07%,INFY
06-12-2024,"1,922.40","1,932.80","1,937.95","1,912.40",3.57M,-0.64%,INFY
05-12-2024,"1,934.85","1,900.00","1,949.90","1,888.95",9.05M,2.41%,INFY
04-12-2024,"1,889.25","1,884.00","1,913.95","1,875.00",4.71M,-0.15%,INFY
03-12-2024,"1,892.10","1,887.00","1,899.75","1,871.15",4.72M,0.65%,INFY
02-12-2024,"1,879.80","1,859.00","1,882.80","1,835.20",2.87M,1.18%,INFY
29-11-2024,"1,857.85","1,851.10","1,877.00","1,845.00",5.24M,0.06%,INFY
28-11-2024,"1,856.65","1,914.90","1,914.90","1,851.65",8.47M,-3.53%,INFY
27-11-2024,"1,924.50","1,930.10","1,941.40","1,911.75",4.45M,0.02%,INFY
26-11-2024,"1,924.15","1,904.95","1,938.60","1,897.30",6.85M,1.82%,INFY
25-11-2024,"1,889.70","1,916.00","1,919.30","1,882.00",12.76M,-0.66%,INFY
22-11-2024,"1,902.25","1,854.10","1,914.05","1,834.00",6.30M,3.72%,INFY
21-11-2024,"1,834.05","1,842.00","1,867.00","1,820.60",5.44M,0.51%,INFY
19-11-2024,"1,824.75","1,825.50","1,859.70","1,820.55",4.67M,0.73%,INFY
18-11-2024,"1,811.45","1,849.20","1,849.20","1,795.00",4.84M,-2.85%,INFY
14-11-2024,"1,864.55","1,865.60","1,876.00","1,856.00",4.31M,-0.21%,INFY
13-11-2024,"1,868.40","1,861.10","1,873.20","1,856.30",4.26M,-0.02%,INFY
12-11-2024,"1,868.80","1,871.10","1,881.00","1,861.00",5.01M,0.47%,INFY
11-11-2024,"1,860.10","1,829.00","1,868.00","1,822.55",3.80M,1.65%,INFY
08-11-2024,"1,829.95","1,818.00","1,840.60","1,813.15",4.21M,1.49%,INFY
07-11-2024,"1,803.05","1,812.95","1,825.70","1,787.00",4.55M,-1.13%,INFY
06-11-2024,"1,823.70","1,764.00","1,827.20","1,762.65",10.42M,3.96%,INFY
05-11-2024,"1,754.20","1,760.00","1,768.45","1,745.00",3.16M,-0.54%,INFY
04-11-2024,"1,763.65","1,724.50","1,767.00","1,718.00",7.34M,0.16%,INFY
01-11-2024,"1,760.85","1,764.50","1,766.00","1,752.05",371.97K,0.20%,INFY
31-10-2024,"1,757.25","1,787.90","1,787.90","1,746.50",7.40M,-2.49%,INFY
30-10-2024,"1,802.10","1,832.00","1,839.00","1,796.35",5.92M,-2.02%,INFY
29-10-2024,"1,839.30","1,846.00","1,851.60","1,829.00",4.62M,-1.40%,INFY
28-10-2024,"1,865.35","1,859.70","1,881.90","1,857.00",7.02M,0.18%,INFY
25-10-2024,"1,862.05","1,863.45","1,876.35","1,846.40",4.69M,-0.07%,INFY
24-10-2024,"1,863.35","1,861.40","1,884.00","1,860.00",2.91M,-0.54%,INFY
23-10-2024,"1,873.40","1,845.25","1,886.00","1,844.00",4.31M,1.18%,INFY
22-10-2024,"1,851.60","1,858.20","1,877.80","1,846.95",4.13M,-0.06%,INFY
21-10-2024,"1,852.75","1,891.10","1,898.80","1,838.00",4.65M,-1.43%,INFY
18-10-2024,"1,879.60","1,893.80","1,936.85","1,869.25",10.53M,-4.50%,INFY
17-10-2024,"1,968.10","1,935.20","1,978.00","1,930.15",8.16M,2.50%,INFY
16-10-2024,"1,920.10","1,955.00","1,959.55","1,916.35",3.11M,-2.00%,INFY
15-10-2024,"1,959.30","1,960.00","1,991.45","1,951.75",5.35M,0.02%,INFY
14-10-2024,"1,958.90","1,932.15","1,969.50","1,931.10",3.75M,1.23%,INFY
11-10-2024,"1,935.10","1,918.00","1,947.00","1,910.10",4.71M,0.84%,INFY
10-10-2024,"1,919.00","1,957.90","1,964.00","1,914.10",4.78M,-1.73%,INFY
09-10-2024,"1,952.75","1,952.55","1,977.00","1,945.10",4.86M,0.22%,INFY
08-10-2024,"1,948.55","1,937.90","1,957.95","1,906.35",5.64M,0.74%,INFY
07-10-2024,"1,934.30","1,923.20","1,942.00","1,916.05",6.11M,0.84%,INFY
04-10-2024,"1,918.15","1,889.55","1,954.10","1,886.00",10.00M,1.31%,INFY
03-10-2024,"1,893.40","1,889.50","1,911.85","1,881.00",7.50M,-0.57%,INFY
01-10-2024,"1,904.35","1,875.00","1,908.95","1,875.00",4.03M,1.53%,INFY
30-09-2024,"1,875.60","1,880.00","1,901.25","1,870.50",6.99M,-1.63%,INFY
27-09-2024,"1,906.75","1,932.10","1,974.60","1,903.30",14.91M,0.34%,INFY
26-09-2024,"1,900.25","1,897.80","1,917.95","1,893.00",8.95M,0.26%,INFY
25-09-2024,"1,895.30","1,886.35","1,901.60","1,876.80",4.27M,-0.17%,INFY
24-09-2024,"1,898.60","1,888.00","1,910.90","1,871.40",7.28M,0.11%,INFY
23-09-2024,"1,896.45","1,909.00","1,918.90","1,878.45",3.64M,-0.49%,INFY
20-09-2024,"1,905.75","1,905.00","1,915.00","1,867.40",15.24M,0.61%,INFY
19-09-2024,"1,894.20","1,910.60","1,924.90","1,878.80",7.98M,0.11%,INFY
18-09-2024,"1,892.15","1,938.75","1,938.75","1,881.30",6.39M,-3.09%,INFY
17-09-2024,"1,952.55","1,947.75","1,958.45","1,942.15",2.79M,0.12%,INFY
16-09-2024,"1,950.25","1,945.75","1,952.00","1,933.05",1.57M,0.32%,INFY
13-09-2024,"1,944.10","1,950.45","1,958.60","1,935.65",3.84M,-0.33%,INFY
12-09-2024,"1,950.45","1,925.00","1,956.40","1,910.80",8.56M,2.11%,INFY
11-09-2024,"1,910.15","1,914.70","1,926.00","1,905.00",5.31M,-0.11%,INFY
10-09-2024,"1,912.30","1,904.90","1,935.00","1,896.00",6.91M,0.93%,INFY
09-09-2024,"1,894.65","1,890.00","1,920.85","1,889.00",4.77M,-0.38%,INFY
06-09-2024,"1,901.85","1,922.00","1,936.50","1,896.85",5.85M,-1.62%,INFY
05-09-2024,"1,933.15","1,926.25","1,940.00","1,909.60",4.08M,0.56%,INFY
04-09-2024,"1,922.45","1,921.10","1,927.20","1,900.05",4.78M,-0.97%,INFY
03-09-2024,"1,941.25","1,967.00","1,967.00","1,936.45",4.69M,-1.18%,INFY
02-09-2024,"1,964.50","1,943.35","1,975.75","1,942.80",5.57M,1.07%,INFY
30-08-2024,"1,943.70","1,938.00","1,950.00","1,928.00",13.47M,0.54%,INFY
29-08-2024,"1,933.35","1,933.00","1,950.50","1,920.90",7.23M,-0.30%,INFY
28-08-2024,"1,939.10","1,906.90","1,951.00","1,897.40",6.51M,2.05%,INFY
27-08-2024,"1,900.10","1,876.15","1,902.75","1,873.90",3.83M,1.28%,INFY
26-08-2024,"1,876.15","1,870.00","1,888.75","1,864.00",3.73M,0.75%,INFY
23-08-2024,"1,862.10","1,878.20","1,882.60","1,857.00",5.02M,-0.97%,INFY
22-08-2024,"1,880.25","1,884.00","1,893.65","1,869.70",4.30M,0.40%,INFY
21-08-2024,"1,872.70","1,875.10","1,879.00","1,867.10",1.97M,0.03%,INFY
20-08-2024,"1,872.20","1,880.00","1,885.70","1,868.20",3.87M,0.40%,INFY
19-08-2024,"1,864.80","1,860.00","1,867.55","1,849.20",2.59M,0.31%,INFY
16-08-2024,"1,858.95","1,850.00","1,861.85","1,829.50",7.34M,1.96%,INFY
14-08-2024,"1,823.25","1,802.00","1,825.00","1,797.45",7.45M,1.44%,INFY
13-08-2024,"1,797.45","1,810.00","1,810.00","1,789.05",4.18M,0.00%,INFY
12-08-2024,"1,797.40","1,773.05","1,803.50","1,768.10",4.32M,1.51%,INFY
09-08-2024,"1,770.75","1,771.25","1,780.75","1,756.00",4.26M,1.58%,INFY
08-08-2024,"1,743.15","1,779.95","1,779.95","1,727.10",6.23M,-2.71%,INFY
07-08-2024,"1,791.65","1,796.00","1,797.90","1,762.10",5.09M,2.32%,INFY
06-08-2024,"1,751.10","1,760.20","1,796.95","1,744.85",7.69M,-0.05%,INFY
05-08-2024,"1,751.90","1,784.95","1,797.50","1,718.55",10.74M,-3.81%,INFY
02-08-2024,"1,821.20","1,843.00","1,859.50","1,816.15",7.40M,-1.69%,INFY
01-08-2024,"1,852.60","1,856.10","1,867.90","1,845.10",7.48M,-0.84%,INFY
31-07-2024,"1,868.25","1,877.00","1,885.15","1,865.05",5.00M,-0.47%,INFY
30-07-2024,"1,877.15","1,871.10","1,879.95","1,860.00",2.72M,0.32%,INFY
29-07-2024,"1,871.10","1,893.60","1,903.00","1,864.00",4.64M,-0.42%,INFY
26-07-2024,"1,878.90","1,825.35","1,883.00","1,825.35",11.37M,2.96%,INFY
25-07-2024,"1,824.85","1,820.00","1,830.90","1,812.00",5.82M,-0.50%,INFY
24-07-2024,"1,833.95","1,837.50","1,842.35","1,819.60",6.00M,-0.16%,INFY
23-07-2024,"1,836.90","1,810.00","1,839.95","1,783.25",7.11M,1.44%,INFY
22-07-2024,"1,810.85","1,800.15","1,823.00","1,792.95",8.46M,1.00%,INFY
19-07-2024,"1,792.95","1,844.00","1,844.00","1,786.45",29.82M,1.99%,INFY
18-07-2024,"1,758.05","1,719.00","1,765.40","1,719.00",11.25M,1.85%,INFY
16-07-2024,"1,726.05","1,718.60","1,737.90","1,700.00",6.89M,1.11%,INFY
15-07-2024,"1,707.05","1,726.20","1,728.00","1,702.65",6.94M,-0.27%,INFY
12-07-2024,"1,711.75","1,680.00","1,719.75","1,666.65",17.08M,3.57%,INFY
11-07-2024,"1,652.70","1,656.00","1,665.00","1,642.05",8.86M,0.27%,INFY
10-07-2024,"1,648.25","1,657.00","1,674.00","1,637.55",9.85M,-0.54%,INFY
09-07-2024,"1,657.15","1,659.90","1,666.75","1,651.00",5.19M,-0.27%,INFY
08-07-2024,"1,661.65","1,643.10","1,666.00","1,640.00",5.88M,0.86%,INFY
05-07-2024,"1,647.45","1,651.45","1,665.85","1,633.35",7.07M,-0.19%,INFY
04-07-2024,"1,650.65","1,628.20","1,660.00","1,628.00",8.01M,1.43%,INFY
03-07-2024,"1,627.40","1,625.00","1,636.00","1,606.00",7.27M,0.39%,INFY
