Date,Price,Open,High,Low,Vol.,Change %,Symbol
01-12-2023,"1,231.25","1,233.05","1,241.85","1,225.00",1.75M,0.44%,SUN
30-11-2023,"1,225.85","1,192.35","1,231.15","1,192.35",4.67M,1.97%,SUN
29-11-2023,"1,202.20","1,191.95","1,209.50","1,184.50",1.81M,0.91%,SUN
28-11-2023,"1,191.35","1,197.15","1,200.35","1,189.75",886.71K,-0.34%,SUN
24-11-2023,"1,195.45","1,200.00","1,209.60","1,192.80",1.38M,-0.28%,SUN
23-11-2023,"1,198.80","1,203.55","1,209.90","1,194.75",1.18M,-0.44%,SUN
22-11-2023,"1,204.10","1,205.00","1,214.80","1,199.00",1.40M,0.22%,SUN
21-11-2023,"1,201.40","1,189.00","1,205.00","1,186.25",999.14K,1.13%,SUN
20-11-2023,"1,188.00","1,196.00","1,198.25","1,185.25",1.05M,-0.55%,SUN
17-11-2023,"1,194.60","1,189.80","1,198.40","1,187.95",891.97K,0.42%,SUN
16-11-2023,"1,189.55","1,182.00","1,194.90","1,179.60",2.21M,0.73%,SUN
15-11-2023,"1,180.90","1,179.50","1,184.40","1,171.00",2.25M,0.26%,SUN
13-11-2023,"1,177.80","1,180.10","1,187.55","1,173.75",816.83K,-0.02%,SUN
12-11-2023,"1,178.00","1,181.50","1,186.95","1,178.00",127.88K,-0.11%,SUN
10-11-2023,"1,179.35","1,174.05","1,181.50","1,170.10",957.54K,0.27%,SUN
09-11-2023,"1,176.20","1,181.00","1,183.25","1,166.85",1.85M,-0.04%,SUN
08-11-2023,"1,176.70","1,175.00","1,182.90","1,171.00",1.70M,0.49%,SUN
07-11-2023,"1,170.95","1,149.00","1,173.55","1,146.55",1.81M,1.82%,SUN
06-11-2023,"1,150.00","1,140.10","1,151.00","1,140.00",1.43M,0.78%,SUN
03-11-2023,"1,141.10","1,138.50","1,145.70","1,131.50",1.74M,0.73%,SUN
02-11-2023,"1,132.85","1,127.85","1,137.55","1,110.60",3.45M,1.49%,SUN
01-11-2023,"1,116.20","1,092.00","1,132.55","1,082.60",3.97M,2.54%,SUN
31-10-2023,"1,088.60","1,119.45","1,119.60","1,068.35",6.48M,-2.39%,SUN
30-10-2023,"1,115.20","1,115.70","1,119.95","1,103.85",1.08M,0.35%,SUN
27-10-2023,"1,111.30","1,112.00","1,119.80","1,107.65",1.25M,0.69%,SUN
